id,regionname,countryname_x,prodline,lendinginstr,lendinginstrtype,projectstatusdisplay,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,url,sector1,year,countrycode,countryname_y,GDP,Population,Rural Population,Electricity Access,Agricultural Land
4448,East Asia and Pacific,Republic of the Philippines,PE,Specific Investment Loan,IN,Closed,National Irrigation Systems Improvement Project,1977-05-03 00:00:00+00:00,5,1985-12-31 00:00:00+00:00,50000000.0,50000000,0,50000000,http://projects.worldbank.org/P004448/national-irrigation-systems-improvement-project?lang=en,Irrigation and Drainage,1977,PHL,Philippines,19648106122.0079,43650333.0,63.725,0.0099999997764825,33.8397558439816
4453,East Asia and Pacific,Republic of the Philippines,PE,Specific Investment Loan,IN,Closed,Provincial Cities Water Supply Project,1977-05-03 00:00:00+00:00,5,1983-06-30 00:00:00+00:00,23000000.0,23000000,0,23000000,http://projects.worldbank.org/P004453/provincial-cities-water-supply-project?lang=en,Urban water supply,1977,PHL,Philippines,19648106122.0079,43650333.0,63.725,0.0099999997764825,33.8397558439816
5378,Middle East and North Africa,Kingdom of Morocco,PE,Specific Investment Loan,IN,Closed,Doukkala Irrigation Project (02),1977-05-03 00:00:00+00:00,5,1986-06-30 00:00:00+00:00,41000000.0,41000000,0,41000000,http://projects.worldbank.org/P005378/doukkala-irrigation-project-02?lang=en,Irrigation and Drainage,1977,MAR,Morocco,11049896742.3889,18636977.0,60.901,0.0099999997764825,61.6177459108223
10110,South Asia,Nepal,PE,Financial Intermediary Loan,IN,Closed,Nepal Industrial Development Corporation Project,1977-05-03 00:00:00+00:00,5,1983-12-31 00:00:00+00:00,4000000.0,0,4000000,4000000,http://projects.worldbank.org/P010110/nepal-industrial-development-corporation-project?lang=en,Financial sector development,1977,NPL,Nepal,1382400000.0,13926260.0,94.698,0.0099999997764825,28.2517482517483
2298,Africa,Republic of Senegal,PE,Sector Investment and Maintenance Loan,IN,Closed,Petite Cote Tourism Project,1977-04-26 00:00:00+00:00,4,1987-06-30 00:00:00+00:00,13600000.0,13600000,0,13600000,http://projects.worldbank.org/P002298/petite-cote-tourism-project?lang=en,Other urban development,1977,SEN,Senegal,2320786490.70314,5189539.0,65.282,0.0099999997764825,45.9356983327274
2704,Africa,United Republic of Tanzania,PE,Specific Investment Loan,IN,Closed,Tabora Rural Development Project,1977-04-26 00:00:00+00:00,4,1983-06-30 00:00:00+00:00,7200000.0,0,7200000,7200000,http://projects.worldbank.org/P002704/tabora-rural-development-project?lang=en,Agriculture adjustment,1977,TZA,Tanzania,5109324009.32401,17017670.0,87.227,0.0099999997764825,32.7387672160759
6914,Latin America and Caribbean,Republic of Costa Rica,PE,Financial Intermediary Loan,IN,Closed,Agricultural Credit and Development Project,1977-04-26 00:00:00+00:00,4,1984-12-31 00:00:00+00:00,18000000.0,18000000,0,18000000,http://projects.worldbank.org/P006914/agricultural-credit-development-project?lang=en,Agricultural credit,1977,CRI,Costa Rica,3072427012.83547,2207725.0,57.954,0.0099999997764825,44.7904426165296
10108,South Asia,Nepal,PE,Specific Investment Loan,IN,Closed,Water Supply and Sewerage Project (02),1977-04-26 00:00:00+00:00,4,1985-06-30 00:00:00+00:00,8000000.0,0,8000000,8000000,http://projects.worldbank.org/P010108/water-supply-sewerage-project-02?lang=en,Urban water supply,1977,NPL,Nepal,1382400000.0,13926260.0,94.698,0.0099999997764825,28.2517482517483
136,Africa,Republic of Botswana,PE,Specific Investment Loan,IN,Closed,Highway Reconstruction Project,1977-04-21 00:00:00+00:00,4,1983-12-31 00:00:00+00:00,20000000.0,20000000,0,20000000,http://projects.worldbank.org/P000136/highway-reconstruction-project?lang=en,Highways,1977,BWA,Botswana,451603325.415677,891926.0,86.428,0.0099999997764825,45.8807545039084
1378,Africa,Kingdom of Lesotho,PE,Financial Intermediary Loan,IN,Closed,Development Bank LNDC/BEDCO Project,1977-04-21 00:00:00+00:00,4,1982-06-30 00:00:00+00:00,2500000.0,0,2500000,2500000,http://projects.worldbank.org/P001378/development-bank-lndcbedco-project?lang=en,Financial sector development,1977,LSO,Lesotho,193307267.709292,1210799.0,88.728,0.0099999997764825,75.4940711462451
2655,Africa,Kingdom of Swaziland,PE,Financial Intermediary Loan,IN,Closed,National Industrial Development Corporation of Swaziland Project (01),1977-04-21 00:00:00+00:00,4,1982-01-15 00:00:00+00:00,5000000.0,5000000,0,5000000,http://projects.worldbank.org/P002655/national-industrial-development-corporation-swaziland-project-01?lang=en,Financial sector development,1977,,,,,,,
4886,Middle East and North Africa,People's Democratic Republic of Algeria,PE,Specific Investment Loan,IN,Closed,Highway Project (02),1977-04-21 00:00:00+00:00,4,1982-12-31 00:00:00+00:00,41500000.0,41500000,0,41500000,http://projects.worldbank.org/P004886/highway-project-02?lang=en,Highways,1977,DZA,Algeria,20971901273.271,17690184.0,59.072,0.0099999997764825,18.4033521711018
10107,South Asia,Democratic Socialist Republic of Sri Lan,PE,Specific Investment Loan,IN,Closed,Mahaweli Ganga Development Project (02),1977-04-21 00:00:00+00:00,4,1985-06-30 00:00:00+00:00,19000000.0,0,19000000,19000000,http://projects.worldbank.org/P010107/mahaweli-ganga-development-project-02?lang=en,Irrigation and Drainage,1977,,,,,,,
1425,Africa,Republic of Liberia,PE,Specific Investment Loan,IN,Closed,Bong County Agriculture Development Project (01),1977-04-19 00:00:00+00:00,4,1983-12-31 00:00:00+00:00,7000000.0,0,7000000,7000000,http://projects.worldbank.org/P001425/bong-county-agriculture-development-project-01?lang=en,Agriculture adjustment,1977,LBR,Liberia,673010600.0,1720489.0,67.748,0.0099999997764825,26.7441860465116
2299,Africa,Republic of Senegal,PE,Specific Investment Loan,IN,Closed,Dakar Fishing Port Project,1977-04-19 00:00:00+00:00,4,1985-03-29 00:00:00+00:00,6000000.0,6000000,0,6000000,http://projects.worldbank.org/P002299/dakar-fishing-port-project?lang=en,Ports/Waterways,1977,SEN,Senegal,2320786490.70314,5189539.0,65.282,0.0099999997764825,45.9356983327274
2448,Africa,Somali Democratic Republic,PE,Financial Intermediary Loan,IN,Closed,Somali Development Bank Project (01),1977-04-19 00:00:00+00:00,4,1982-12-31 00:00:00+00:00,5000000.0,0,5000000,5000000,http://projects.worldbank.org/P002448/somali-development-bank-project-01?lang=en,Financial sector development,1977,,,,,,,
2449,Africa,Somali Democratic Republic,PE,Specific Investment Loan,IN,Closed,Highway Project (03),1977-04-19 00:00:00+00:00,4,1984-12-31 00:00:00+00:00,7000000.0,0,7000000,7000000,http://projects.worldbank.org/P002449/highway-project-03?lang=en,Highways,1977,,,,,,,
6281,Latin America and Caribbean,Federative Republic of Brazil,PE,Specific Investment Loan,IN,Closed,Sergipe Fertilizer Project,1977-04-19 00:00:00+00:00,4,1983-05-31 00:00:00+00:00,64000000.0,64000000,0,64000000,http://projects.worldbank.org/P006281/sergipe-fertilizer-project?lang=en,Fertilizer and other chemicals,1977,BRA,,,,,,
3025,Africa,Democratic Republic of the Congo,PE,Specific Investment Loan,IN,Closed,Livestock Project (02),1977-04-12 00:00:00+00:00,4,1983-06-30 00:00:00+00:00,8000000.0,0,8000000,8000000,http://projects.worldbank.org/P003025/livestock-project-02?lang=en,Livestock,1977,,,,,,,
4076,East Asia and Pacific,Republic of Korea,PE,Specific Investment Loan,IN,Closed,Port Project (02),1977-04-12 00:00:00+00:00,4,1983-12-31 00:00:00+00:00,67000000.0,67000000,0,67000000,http://projects.worldbank.org/P004076/port-project-02?lang=en,Ports/Waterways,1977,,,,,,,
6126,Latin America and Caribbean,Plurinational State of Bolivia,PE,Specific Investment Loan,IN,Closed,Education and Vocational Training Project,1977-04-12 00:00:00+00:00,4,1985-12-31 00:00:00+00:00,15000000.0,15000000,0,15000000,http://projects.worldbank.org/P006126/education-vocational-training-project?lang=en,Primary Education,1977,BOL,Bolivia,3227436281.85907,5233677.0,57.554,0.0099999997764825,30.4190898181482
7757,Latin America and Caribbean,Republic of Nicaragua,PE,Specific Investment Loan,IN,Closed,Power Project (09),1977-04-12 00:00:00+00:00,4,1983-06-30 00:00:00+00:00,22000000.0,22000000,0,22000000,http://projects.worldbank.org/P007757/power-project-09?lang=en,Distribution and transmission,1977,NIC,,,,,,
7960,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,IN,Closed,Irrigation Rehabilitation Project,1977-04-12 00:00:00+00:00,4,1985-12-31 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P007960/irrigation-rehabilitation-project?lang=en,Irrigation and Drainage,1977,PER,Peru,14620386673.8544,16061323.0,37.281,0.0099999997764825,14.72508875
10106,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,IN,Closed,Fauji Agrico Fertilizer Project,1977-04-12 00:00:00+00:00,4,1980-12-31 00:00:00+00:00,55000000.0,55000000,0,55000000,http://projects.worldbank.org/P010106/fauji-agrico-fertilizer-project?lang=en,Fertilizer and other chemicals,1977,PAK,,,,,,
4446,East Asia and Pacific,Republic of the Philippines,PE,Financial Intermediary Loan,IN,Closed,Rural Credit Project (04),1977-04-05 00:00:00+00:00,4,1983-12-31 00:00:00+00:00,36500000.0,36500000,0,36500000,http://projects.worldbank.org/P004446/rural-credit-project-04?lang=en,Agricultural credit,1977,PHL,Philippines,19648106122.0079,43650333.0,63.725,0.0099999997764825,33.8397558439816
7351,Latin America and Caribbean,Republic of Honduras,PE,Specific Investment Loan,IN,Closed,Port Project (03),1977-04-05 00:00:00+00:00,4,1984-06-30 00:00:00+00:00,17000000.0,12000000,5000000,17000000,http://projects.worldbank.org/P007351/port-project-03?lang=en,Ports/Waterways,1977,HND,Honduras,1669499950.0,3352835.0,66.8,0.0099999997764825,29.0016980963446
7803,Latin America and Caribbean,Republic of Panama,PE,Specific Investment Loan,IN,Closed,Fisheries Project (02),1977-04-05 00:00:00+00:00,4,1981-12-31 00:00:00+00:00,7500000.0,7500000,0,7500000,http://projects.worldbank.org/P007803/fisheries-project-02?lang=en,Fisheries,1977,PAN,Panama,2738261900.0,1837890.0,50.402,0.0099999997764825,24.8722087705139
7804,Latin America and Caribbean,Republic of Panama,PE,Financial Intermediary Loan,IN,Closed,Livestock Project (02),1977-04-05 00:00:00+00:00,4,1985-08-30 00:00:00+00:00,8000000.0,8000000,0,8000000,http://projects.worldbank.org/P007804/livestock-project-02?lang=en,Agricultural credit,1977,PAN,Panama,2738261900.0,1837890.0,50.402,0.0099999997764825,24.8722087705139
1823,Africa,Islamic Republic of Mauritania,PE,Technical Assistance Loan,IN,Closed,SONADER Technical Assistance Project,1977-03-31 00:00:00+00:00,3,1981-06-30 00:00:00+00:00,3500000.0,0,3500000,3500000,http://projects.worldbank.org/P001823/sonader-technical-assistance-project?lang=en,Agriculture adjustment,1977,MRT,Mauritania,540635389.588669,1407436.0,76.673,0.0099999997764825,38.2749587658873
2832,Africa,Republic of Togo,PE,Specific Investment Loan,IN,Closed,Highway Project (03),1977-03-31 00:00:00+00:00,3,1981-06-30 00:00:00+00:00,10000000.0,0,10000000,10000000,http://projects.worldbank.org/P002832/highway-project-03?lang=en,Highways,1977,,,,,,,
4690,East Asia and Pacific,Kingdom of Thailand,PE,Sector Investment and Maintenance Loan,IN,Closed,National Agricultural Extension Project,1977-03-31 00:00:00+00:00,3,1983-09-30 00:00:00+00:00,28000000.0,28000000,0,28000000,http://projects.worldbank.org/P004690/national-agricultural-extension-project?lang=en,Agricultural extension,1977,THA,,,,,,
9714,South Asia,Republic of India,PE,Specific Investment Loan,IN,Closed,Fisheries Project   Gujarat,1977-03-31 00:00:00+00:00,3,1984-06-30 00:00:00+00:00,18000000.0,14000000,4000000,18000000,http://projects.worldbank.org/P009714/fisheries-project-gujarat?lang=en,Fisheries,1977,IND,,,,,,
336,Africa,Republic of Cameroon,PE,Specific Investment Loan,IN,Closed,Socapalm Project (02),1977-03-29 00:00:00+00:00,3,1982-06-30 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P000336/socapalm-project-02?lang=en,Perennial crops,1977,CMR,Cameroon,3366368664.59706,7890969.0,70.531,0.0099999997764825,18.2860527596201
1252,Africa,Republic of Kenya,PE,Financial Intermediary Loan,IN,Closed,Agricultural Credit Project (03),1977-03-29 00:00:00+00:00,3,1981-12-31 00:00:00+00:00,25000000.0,5000000,20000000,25000000,http://projects.worldbank.org/P001252/agricultural-credit-project-03?lang=en,Agricultural credit,1977,KEN,Kenya,4494378855.33109,14528293.0,85.888,0.0099999997764825,44.9450047439997
1254,Africa,Republic of Kenya,PE,Specific Investment Loan,IN,Closed,South Nyanza Sugar Project,1977-03-29 00:00:00+00:00,3,1983-06-30 00:00:00+00:00,25000000.0,25000000,0,25000000,http://projects.worldbank.org/P001254/south-nyanza-sugar-project?lang=en,Perennial crops,1977,KEN,Kenya,4494378855.33109,14528293.0,85.888,0.0099999997764825,44.9450047439997
1602,Africa,Republic of Malawi,PE,Specific Investment Loan,IN,Closed,Power Project (03),1977-03-29 00:00:00+00:00,3,1981-12-31 00:00:00+00:00,25000000.0,17000000,8000000,25000000,http://projects.worldbank.org/P001602/power-project-03?lang=en,Hydro,1977,MWI,Malawi,806290840.624654,5627533.0,91.606,0.0099999997764825,41.525243954179
2708,Africa,United Republic of Tanzania,PE,Specific Investment Loan,IN,Closed,Morogoro Industrial Complex Project,1977-03-29 00:00:00+00:00,3,1984-12-31 00:00:00+00:00,23000000.0,23000000,0,23000000,http://projects.worldbank.org/P002708/morogoro-industrial-complex-project?lang=en,Other industry,1977,TZA,Tanzania,5109324009.32401,17017670.0,87.227,0.0099999997764825,32.7387672160759
853,Africa,Republic of Ghana,PE,Sector Investment and Maintenance Loan,IN,Closed,Power Project (03),1977-03-22 00:00:00+00:00,3,1981-12-31 00:00:00+00:00,18000000.0,9000000,9000000,18000000,http://projects.worldbank.org/P000853/power-project-03?lang=en,Distribution and transmission,1977,GHA,Ghana,3189428571.42857,10189890.0,69.508,0.0099999997764825,52.2984969675661
854,Africa,Republic of Ghana,PE,Specific Investment Loan,IN,Closed,Kpong Hydroelectric Project,1977-03-22 00:00:00+00:00,3,1982-12-31 00:00:00+00:00,39000000.0,39000000,0,39000000,http://projects.worldbank.org/P000854/kpong-hydroelectric-project?lang=en,Hydro,1977,GHA,Ghana,3189428571.42857,10189890.0,69.508,0.0099999997764825,52.2984969675661
1116,Africa,Republic of Cote d'Ivoire,PE,Specific Investment Loan,IN,Closed,Oil Palm and Coconut Project (04),1977-03-22 00:00:00+00:00,3,1980-12-31 00:00:00+00:00,20000000.0,20000000,0,20000000,http://projects.worldbank.org/P001116/oil-palm-coconut-project-04?lang=en,Perennial crops,1977,,,,,,,
5380,Middle East and North Africa,Kingdom of Morocco,PE,Specific Investment Loan,IN,Closed,CIOR Cement Project,1977-03-22 00:00:00+00:00,3,1981-12-31 00:00:00+00:00,45000000.0,45000000,0,45000000,http://projects.worldbank.org/P005380/cior-cement-project?lang=en,Other industry,1977,MAR,Morocco,11049896742.3889,18636977.0,60.901,0.0099999997764825,61.6177459108223
9717,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,IN,Closed,West Bengal Agricultural Credit Project,1977-03-22 00:00:00+00:00,3,1985-03-31 00:00:00+00:00,12000000.0,0,12000000,12000000,http://projects.worldbank.org/P009717/west-bengal-agricultural-credit-project?lang=en,Agricultural extension,1977,IND,,,,,,
2709,Africa,United Republic of Tanzania,PE,Structural Adjustment Loan,AD,Closed,Program Credit Project,1977-03-15 00:00:00+00:00,3,1978-03-31 00:00:00+00:00,15000000.0,0,15000000,15000000,http://projects.worldbank.org/P002709/program-credit-project?lang=en,Economic management,1977,TZA,Tanzania,5109324009.32401,17017670.0,87.227,0.0099999997764825,32.7387672160759
4250,East Asia and Pacific,Malaysia,PE,Specific Investment Loan,IN,Closed,Highway Project (03),1977-03-15 00:00:00+00:00,3,1985-06-30 00:00:00+00:00,35000000.0,35000000,0,35000000,http://projects.worldbank.org/P004250/highway-project-03?lang=en,Highways,1977,MYS,Malaysia,13139397879.1695,12790546.0,60.609,0.0099999997764825,13.9118551209862
4885,Middle East and North Africa,People's Democratic Republic of Algeria,PE,Specific Investment Loan,IN,Closed,Education Project (03),1977-03-15 00:00:00+00:00,3,1983-12-31 00:00:00+00:00,48500000.0,48500000,0,48500000,http://projects.worldbank.org/P004885/education-project-03?lang=en,Vocational training,1977,DZA,Algeria,20971901273.271,17690184.0,59.072,0.0099999997764825,18.4033521711018
8916,Europe and Central Asia,Republic of Turkey,PE,Financial Intermediary Loan,IN,Closed,Devlet Yatirim Bankasi Project (02),1977-03-15 00:00:00+00:00,3,1982-12-31 00:00:00+00:00,70000000.0,70000000,0,70000000,http://projects.worldbank.org/P008916/devlet-yatirim-bankasi-project-02?lang=en,Financial sector development,1977,TUR,,,,,,
9176,Europe and Central Asia,Socialist Federal Republic of Yugoslavia,PE,Specific Investment Loan,IN,Closed,Highway Project (08),1977-03-15 00:00:00+00:00,3,1981-03-31 00:00:00+00:00,56000000.0,56000000,0,56000000,http://projects.worldbank.org/P009176/highway-project-08?lang=en,Highways,1977,,,,,,,
2654,Africa,Kingdom of Swaziland,PE,Specific Investment Loan,IN,Closed,Rural Development Project (01),1977-03-08 00:00:00+00:00,3,1983-11-30 00:00:00+00:00,4000000.0,4000000,0,4000000,http://projects.worldbank.org/P002654/rural-development-project-01?lang=en,Agriculture adjustment,1977,,,,,,,
3345,East Asia and Pacific,Republic of the Union of Myanmar,PE,Specific Investment Loan,IN,Closed,Tin and Tungsten Expansion Project,1977-03-08 00:00:00+00:00,3,1984-03-31 00:00:00+00:00,16000000.0,0,16000000,16000000,http://projects.worldbank.org/P003345/tin-tungsten-expansion-project?lang=en,Mining and other extractive,1977,,,,,,,
9724,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,IN,Closed,Urban Development Project   Madras,1977-03-08 00:00:00+00:00,3,1982-12-31 00:00:00+00:00,24000000.0,0,24000000,24000000,http://projects.worldbank.org/P009724/urban-development-project-madras?lang=en,Urban management,1977,IND,,,,,,
